Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
186,7916.356727,12/16/2010 14:53:22,54.49888812,7,1,-0.549993217,4.068851948,0.855395449,0.008327393,3.454542014,0.034051708,-0.000453568,0.101375766,0,0,0
187,7946.371762,12/16/2010 14:53:52,84.51392252,7,1,-0.549813271,4.054920673,0.855395449,0.01291368,3.454542014,0.052678807,-0.000291538,0.101375766,0,0,0
188,7976.38695,12/16/2010 14:54:22,114.5291111,7,1,-0.549993217,4.044229031,0.855395449,0.017500001,3.454542014,0.071250151,-0.000226784,0.101375766,0,0,0
189,8006.389046,12/16/2010 14:54:52,144.5312072,7,1,-0.549993217,4.035643578,0.855395449,0.022084334,3.454542014,0.089769447,-0.000161934,0.101375766,0,0,0
190,8036.401201,12/16/2010 14:55:22,174.5433617,7,1,-0.549993217,4.028029919,0.855395449,0.026670292,3.454542014,0.108258367,-0.000194359,0.101375766,0,0,0
191,8066.416276,12/16/2010 14:55:52,204.558437,7,1,-0.550173163,4.021064281,0.855395449,0.031256657,3.454542014,0.12671622,-0.000194359,0.101375766,0,0,0
192,8096.431206,12/16/2010 14:56:22,234.5733669,7,1,-0.550173163,4.014908791,0.855395449,0.035843021,3.454542014,0.145144129,-0.000129509,0.101375766,0,0,0
193,8126.446177,12/16/2010 14:56:52,264.5883381,7,1,-0.549993217,4.008914948,0.855395449,0.040429356,3.454542014,0.163543633,-0.000129604,0.101375766,0,0,0
194,8156.463295,12/16/2010 14:57:22,294.6054558,7,1,-0.549993217,4.003083229,0.855395449,0.045016012,3.454542014,0.181917389,-0.000129604,0.101375766,0,0,0
195,8186.476199,12/16/2010 14:57:52,324.6183604,7,1,-0.550173163,3.997413397,0.855395449,0.049602003,3.454542014,0.200262259,-0.000162029,0.101375766,0,0,0
196,8216.491206,12/16/2010 14:58:22,354.6333674,7,1,-0.550173163,3.991743803,0.855395449,0.054188307,3.454542014,0.218582832,-0.000194407,0.101375766,0,0,0
197,8246.506371,12/16/2010 14:58:52,384.6485321,7,1,-0.549813271,3.986560106,0.855395449,0.058774669,3.454542014,0.236878581,-0.000129604,0.101375766,0,0,0
198,8276.521258,12/16/2010 14:59:22,414.6634192,7,1,-0.550173163,3.981052399,0.855395449,0.063360961,3.454542014,0.255149543,-0.000161982,0.101375766,0,0,0
199,8306.536263,12/16/2010 14:59:52,444.6784243,7,1,-0.550173163,3.976030588,0.855395449,0.067947235,3.454542014,0.273396054,-0.000129604,0.101375766,0,0,0
200,8336.551368,12/16/2010 15:00:22,474.6935292,7,1,-0.549993217,3.970846891,0.855395449,0.072533563,3.454542014,0.291619111,-9.71794E-05,0.101375766,0,0,0
201,8366.566233,12/16/2010 15:00:52,504.7083936,7,1,-0.550173163,3.965825081,0.855395449,0.07711991,3.454542014,0.309818806,-9.71794E-05,0.101375766,0,0,0
202,8396.581263,12/16/2010 15:01:22,534.7234234,7,1,-0.549993217,3.96080327,0.855395449,0.081706355,3.454542014,0.327995754,-9.72271E-05,0.101375766,0,0,0
203,8426.596431,12/16/2010 15:01:52,564.7385923,7,1,-0.550173163,3.955781698,0.855395449,0.086292642,3.454542014,0.346149288,-0.000161982,0.101375766,0,0,0
204,8456.611308,12/16/2010 15:02:22,594.7534688,7,1,-0.550173163,3.950759888,0.855395449,0.090878945,3.454542014,0.36428035,-0.000161982,0.101375766,0,0,0
205,8486.626465,12/16/2010 15:02:52,624.7686257,7,1,-0.549993217,3.946062088,0.855395449,0.095465245,3.454542014,0.382389183,-0.000129604,0.101375766,0,0,0
206,8516.641357,12/16/2010 15:03:22,654.7835175,7,1,-0.550173163,3.941364288,0.855395449,0.100051493,3.454542014,0.400475913,-0.000129604,0.101375766,0,0,0
207,8546.656562,12/16/2010 15:03:52,684.7987226,7,1,-0.550173163,3.936504602,0.855395449,0.104637854,3.454542014,0.418541517,-0.000129604,0.101375766,0,0,0
208,8576.671358,12/16/2010 15:04:22,714.8135184,7,1,-0.549993217,3.931968927,0.855395449,0.109224179,3.454542014,0.436585633,-0.000129604,0.101375766,0,0,0
209,8606.686361,12/16/2010 15:04:52,744.8285222,7,1,-0.550173163,3.927433014,0.855395449,0.113810572,3.454542014,0.45460885,-9.72271E-05,0.101375766,0,0,0
210,8636.701388,12/16/2010 15:05:22,774.8435485,7,1,-0.549993217,3.922897339,0.855395449,0.118396935,3.454542014,0.472611039,-0.000129604,0.101375766,0,0,0
211,8666.716362,12/16/2010 15:05:52,804.8585228,7,1,-0.549993217,3.918361664,0.855395449,0.122983312,3.454542014,0.49059262,-0.000161982,0.101375766,0,0,0
212,8696.731372,12/16/2010 15:06:22,834.8735331,7,1,-0.549993217,3.913987875,0.855395449,0.127569657,3.454542014,0.508553694,-0.000129557,0.101375766,0,0,0
213,8726.746472,12/16/2010 15:06:52,864.8886327,7,1,-0.550173163,3.909614086,0.855395449,0.132156132,3.454542014,0.526494916,-9.71794E-05,0.101375766,0,0,0
214,8756.761433,12/16/2010 15:07:22,894.9035941,7,1,-0.549993217,3.905402184,0.855395449,0.13674244,3.454542014,0.544415448,-9.72271E-05,0.101375766,0,0,0
215,8786.762652,12/16/2010 15:07:52,924.9048125,7,1,-0.550173163,3.901028395,0.855395449,0.141326626,3.454542014,0.562307795,-6.48022E-05,0.101375766,0,0,0
216,8816.775865,12/16/2010 15:08:22,954.9180254,7,1,-0.549813271,3.89681673,0.855395449,0.145912842,3.454542014,0.580188336,-9.71794E-05,0.101375766,0,0,0
217,8846.790897,12/16/2010 15:08:52,984.9330577,7,1,-0.55035311,3.892280817,0.855395449,0.150499368,3.454542014,0.598050834,-0.000162029,0.101375766,0,0,0
218,8876.805913,12/16/2010 15:09:22,1014.948074,7,1,-0.549993217,3.888393164,0.855395449,0.155085936,3.454542014,0.615894035,-3.23772E-05,0.101375766,0,0,0
219,8906.821038,12/16/2010 15:09:52,1044.963198,7,1,-0.549993217,3.884181261,0.855395449,0.15967247,3.454542014,0.633717838,-6.48022E-05,0.101375766,0,0,0
220,8936.835898,12/16/2010 15:10:22,1074.978059,7,1,-0.550173163,3.879807472,0.855395449,0.164259007,3.454542014,0.651522506,-9.72271E-05,0.101375766,0,0,0
221,8966.850909,12/16/2010 15:10:52,1104.99307,7,1,-0.549993217,3.875757694,0.855395449,0.16884562,3.454542014,0.669308534,-0.000129604,0.101375766,0,0,0
222,8996.866121,12/16/2010 15:11:22,1135.008282,7,1,-0.549993217,3.871707916,0.855395449,0.173432329,3.454542014,0.687076212,-0.000129604,0.101375766,0,0,0
223,9026.880966,12/16/2010 15:11:52,1165.023127,7,1,-0.549813271,3.867820263,0.855395449,0.178018881,3.454542014,0.704824844,-9.71794E-05,0.101375766,0,0,0
224,9056.895948,12/16/2010 15:12:22,1195.038109,7,1,-0.550173163,3.863770485,0.855395449,0.182605471,3.454542014,0.72255524,-9.71794E-05,0.101375766,0,0,0
225,9086.910995,12/16/2010 15:12:52,1225.053156,7,1,-0.549993217,3.859882593,0.855395449,0.187192125,3.454542014,0.740267806,-6.48022E-05,0.101375766,0,0,0
226,9116.925979,12/16/2010 15:13:22,1255.06814,7,1,-0.550173163,3.855994701,0.855395449,0.191778694,3.454542014,0.757962012,-6.48022E-05,0.101375766,0,0,0
227,9146.941117,12/16/2010 15:13:52,1285.083278,7,1,-0.550173163,3.852107048,0.855395449,0.196365322,3.454542014,0.775638646,-6.48022E-05,0.101375766,0,0,0
228,9176.955984,12/16/2010 15:14:22,1315.098145,7,1,-0.550173163,3.848219156,0.855395449,0.200951903,3.454542014,0.793297372,-9.72271E-05,0.101375766,0,0,0
229,9206.971059,12/16/2010 15:14:52,1345.11322,7,1,-0.550173163,3.844331503,0.855395449,0.205538481,3.454542014,0.810938687,-0.000161982,0.101375766,0,0,0
230,9236.986001,12/16/2010 15:15:22,1375.128162,7,1,-0.550173163,3.840605497,0.855395449,0.21012506,3.454542014,0.828562858,-9.72271E-05,0.101375766,0,0,0
231,9267.001029,12/16/2010 15:15:52,1405.14319,7,1,-0.549993217,3.837041855,0.855395449,0.214711704,3.454542014,0.846170148,-6.48022E-05,0.101375766,0,0,0
232,9297.016079,12/16/2010 15:16:22,1435.15824,7,1,-0.550173163,3.833153963,0.855395449,0.21929829,3.454542014,0.86376025,-0.000129604,0.101375766,0,0,0
233,9327.031154,12/16/2010 15:16:52,1465.173315,7,1,-0.550173163,3.829590082,0.855395449,0.223884898,3.454542014,0.88133364,-9.72271E-05,0.101375766,0,0,0
234,9357.046106,12/16/2010 15:17:22,1495.188267,7,1,-0.550173163,3.825864315,0.855395449,0.22847161,3.454542014,0.898890731,-0.000129604,0.101375766,0,0,0
235,9387.063065,12/16/2010 15:17:53,1525.205226,7,1,-0.550173163,3.822300673,0.855395449,0.233058556,3.454542014,0.916432246,-0.000129557,0.101375766,0,0,0
236,9417.0762,12/16/2010 15:18:23,1555.218361,7,1,-0.549993217,3.818898678,0.855395449,0.237644918,3.454542014,0.93395524,-0.000129604,0.101375766,0,0,0
237,9447.091081,12/16/2010 15:18:53,1585.233242,7,1,-0.550173163,3.815496922,0.855395449,0.242231496,3.454542014,0.951462915,-9.71794E-05,0.101375766,0,0,0
238,9477.106084,12/16/2010 15:19:23,1615.248245,7,1,-0.550173163,3.811771154,0.855395449,0.246818047,3.454542014,0.968954177,-9.71794E-05,0.101375766,0,0,0
239,9507.121126,12/16/2010 15:19:53,1645.263287,7,1,-0.550173163,3.808531284,0.855395449,0.251404653,3.454542014,0.986429887,-6.48022E-05,0.101375766,0,0,0
240,9537.13623,12/16/2010 15:20:23,1675.278391,7,1,-0.550173163,3.804967403,0.855395449,0.255991248,3.454542014,1.003889921,-9.72271E-05,0.101375766,0,0,0
241,9567.151238,12/16/2010 15:20:53,1705.293399,7,1,-0.549993217,3.801727533,0.855395449,0.260577762,3.454542014,1.021334209,-9.72271E-05,0.101375766,0,0,0
242,9597.166137,12/16/2010 15:21:23,1735.308298,7,1,-0.55035311,3.798325777,0.855395449,0.265164407,3.454542014,1.03876374,-9.71794E-05,0.101375766,0,0,0
243,9627.181145,12/16/2010 15:21:53,1765.323306,7,1,-0.550173163,3.795085907,0.855395449,0.269750985,3.454542014,1.05617805,-9.72271E-05,0.101375766,0,0,0
244,9657.196143,12/16/2010 15:22:23,1795.338304,7,1,-0.549993217,3.792008162,0.855395449,0.274337604,3.454542014,1.073577627,-9.71794E-05,0.101375766,0,0,0
245,9687.211162,12/16/2010 15:22:53,1825.353322,7,1,-0.550173163,3.788768291,0.855395449,0.278924242,3.454542014,1.090962691,-0.000129604,0.101375766,0,0,0
246,9717.226235,12/16/2010 15:23:23,1855.368396,7,1,-0.550173163,3.785690546,0.855395449,0.283510961,3.454542014,1.108333635,-6.48022E-05,0.101375766,0,0,0
247,9747.241193,12/16/2010 15:23:53,1885.383354,7,1,-0.550173163,3.782612562,0.855395449,0.28809763,3.454542014,1.125690087,-9.72271E-05,0.101375766,0,0,0
248,9777.256195,12/16/2010 15:24:23,1915.398356,7,1,-0.550173163,3.779534817,0.855395449,0.292684229,3.454542014,1.143032211,-9.71794E-05,0.101375766,0,0,0
249,9807.271198,12/16/2010 15:24:53,1945.413358,7,1,-0.550173163,3.776294947,0.855395449,0.297270875,3.454542014,1.160360488,-0.000129604,0.101375766,0,0,0
250,9837.286217,12/16/2010 15:25:23,1975.428378,7,1,-0.549993217,3.773540974,0.855395449,0.301857534,3.454542014,1.177675035,-9.72271E-05,0.101375766,0,0,0
251,9867.301228,12/16/2010 15:25:53,2005.443389,7,1,-0.55035311,3.770463228,0.855395449,0.306444163,3.454542014,1.194975867,-0.000129604,0.101375766,0,0,0
252,9897.316368,12/16/2010 15:26:23,2035.458529,7,1,-0.549993217,3.767709494,0.855395449,0.311030899,3.454542014,1.212263731,-3.23772E-05,0.101375766,0,0,0
253,9927.331265,12/16/2010 15:26:53,2065.473426,7,1,-0.550173163,3.764793634,0.855395449,0.315617582,3.454542014,1.229538177,-6.48022E-05,0.101375766,0,0,0
254,9957.34911,12/16/2010 15:27:23,2095.491271,7,1,-0.550173163,3.762039661,0.855395449,0.320204686,3.454542014,1.246801206,-9.71794E-05,0.101375766,0,0,0
255,9987.363101,12/16/2010 15:27:53,2125.505262,7,1,-0.549993217,3.759285927,0.855395449,0.324791254,3.454542014,1.26404949,-3.23772E-05,0.101375766,0,0,0
256,10017.37628,12/16/2010 15:28:23,2155.51844,7,1,-0.550173163,3.756370068,0.855395449,0.32937763,3.454542014,1.281284328,-9.71794E-05,0.101375766,0,0,0
257,10047.39128,12/16/2010 15:28:53,2185.533441,7,1,-0.550173163,3.753616095,0.855395449,0.333964368,3.454542014,1.298507867,-9.71794E-05,0.101375766,0,0,0
258,10077.4063,12/16/2010 15:29:23,2215.548464,7,1,-0.55035311,3.75086236,0.855395449,0.33855102,3.454542014,1.315718647,-9.71794E-05,0.101375766,0,0,0
259,10107.42157,12/16/2010 15:29:53,2245.56373,7,1,-0.549993217,3.748432398,0.855395449,0.343137737,3.454542014,1.3329175,-6.48022E-05,0.101375766,0,0,0
260,10137.43634,12/16/2010 15:30:23,2275.578502,7,1,-0.550173163,3.745840549,0.855395449,0.347724406,3.454542014,1.350104063,-3.23772E-05,0.101375766,0,0,0
261,10167.45132,12/16/2010 15:30:53,2305.593483,7,1,-0.550173163,3.743248701,0.855395449,0.352311076,3.454542014,1.367278633,-6.48022E-05,0.101375766,0,0,0
262,10197.46636,12/16/2010 15:31:23,2335.608518,7,1,-0.550173163,3.740656853,0.855395449,0.356897768,3.454542014,1.384441478,-9.71794E-05,0.101375766,0,0,0
263,10227.4814,12/16/2010 15:31:53,2365.623559,7,1,-0.550173163,3.738065004,0.855395449,0.361484448,3.454542014,1.401592636,-6.48022E-05,0.101375766,0,0,0
264,10257.49652,12/16/2010 15:32:23,2395.638676,7,1,-0.550173163,3.735635042,0.855395449,0.366071136,3.454542014,1.418732288,-3.24249E-05,0.101375766,0,0,0
265,10287.51188,12/16/2010 15:32:53,2425.65404,7,1,-0.550173163,3.733043194,0.855395449,0.370657873,3.454542014,1.435860674,-9.71794E-05,0.101375766,0,0,0
266,10317.52639,12/16/2010 15:33:23,2455.668549,7,1,-0.550173163,3.730775356,0.855395449,0.375244391,3.454542014,1.452976999,-3.23772E-05,0.101375766,0,0,0
267,10347.54143,12/16/2010 15:33:53,2485.68359,7,1,-0.549993217,3.728345394,0.855395449,0.379831008,3.454542014,1.470082836,-3.24249E-05,0.101375766,0,0,0
268,10377.5566,12/16/2010 15:34:23,2515.69876,7,1,-0.55035311,3.725753546,0.855395449,0.384417608,3.454542014,1.487177549,-6.48022E-05,0.101375766,0,0,0
269,10407.57141,12/16/2010 15:34:53,2545.713568,7,1,-0.550173163,3.723485708,0.855395449,0.389004294,3.454542014,1.504261626,-6.48022E-05,0.101375766,0,0,0
270,10437.58642,12/16/2010 15:35:23,2575.728576,7,1,-0.550173163,3.721055746,0.855395449,0.39359094,3.454542014,1.521334752,-6.48022E-05,0.101375766,0,0,0
271,10467.60144,12/16/2010 15:35:53,2605.743596,7,1,-0.549993217,3.718950033,0.855395449,0.398177585,3.454542014,1.538397292,-3.23772E-05,0.101375766,0,0,0
272,10497.61665,12/16/2010 15:36:23,2635.758815,7,1,-0.550173163,3.716520071,0.855395449,0.402764273,3.454542014,1.555449274,-6.48022E-05,0.101375766,0,0,0
273,10527.63145,12/16/2010 15:36:53,2665.773606,7,1,-0.550173163,3.714252234,0.855395449,0.407351193,3.454542014,1.572491544,-6.48022E-05,0.101375766,0,0,0
274,10557.64648,12/16/2010 15:37:23,2695.788639,7,1,-0.550173163,3.712146282,0.855395449,0.411938565,3.454542014,1.58952505,-3.23772E-05,0.101375766,0,0,0
275,10587.66331,12/16/2010 15:37:53,2725.805474,7,1,-0.549993217,3.710040331,0.855395449,0.416525753,3.454542014,1.606547744,-3.24249E-05,0.101375766,0,0,0
276,10617.67649,12/16/2010 15:38:23,2755.818647,7,1,-0.55035311,3.707610607,0.855395449,0.4211121,3.454542014,1.623557362,-3.23772E-05,0.101375766,0,0,0
277,10647.69148,12/16/2010 15:38:53,2785.833642,7,1,-0.550173163,3.705342531,0.855395449,0.425698827,3.454542014,1.640558304,-6.48022E-05,0.101375766,0,0,0
278,10677.7065,12/16/2010 15:39:23,2815.848661,7,1,-0.55035311,3.703236818,0.855395449,0.430285489,3.454542014,1.657549197,-9.71794E-05,0.101375766,0,0,0
279,10707.72152,12/16/2010 15:39:53,2845.863686,7,1,-0.549993217,3.701292753,0.855395449,0.434872191,3.454542014,1.674530432,-3.24249E-05,0.101375766,0,0,0
280,10737.73667,12/16/2010 15:40:23,2875.878828,7,1,-0.550173163,3.69918704,0.855395449,0.439458916,3.454542014,1.691502143,-3.23772E-05,0.101375766,0,0,0
281,10767.75167,12/16/2010 15:40:53,2905.893836,7,1,-0.55035311,3.696918964,0.855395449,0.444045705,3.454542014,1.708464624,-6.48022E-05,0.101375766,0,0,0
282,10797.76654,12/16/2010 15:41:23,2935.908703,7,1,-0.550173163,3.694975138,0.855395449,0.448632392,3.454542014,1.725417374,-6.48022E-05,0.101375766,0,0,0
283,10827.78156,12/16/2010 15:41:53,2965.923726,7,1,-0.549993217,3.693193197,0.855395449,0.453219192,3.454542014,1.742361321,-3.24249E-05,0.101375766,0,0,0
284,10857.79655,12/16/2010 15:42:23,2995.938712,7,1,-0.549993217,3.691087484,0.855395449,0.4578059,3.454542014,1.759295812,-6.47545E-05,0.101375766,0,0,0
285,10887.81156,12/16/2010 15:42:53,3025.953721,7,1,-0.550173163,3.689305544,0.855395449,0.462392641,3.454542014,1.776221271,0,0.101375766,0,0,0
286,10917.82676,12/16/2010 15:43:23,3055.968925,7,1,-0.550173163,3.687361479,0.855395449,0.466979377,3.454542014,1.793137879,-3.24249E-05,0.101375766,0,0,0
287,10947.8416,12/16/2010 15:43:53,3085.983764,7,1,-0.550173163,3.685417652,0.855395449,0.471566077,3.454542014,1.810045546,-3.23772E-05,0.101375766,0,0,0
288,10977.85661,12/16/2010 15:44:23,3115.998775,7,1,-0.549993217,3.683473825,0.855395449,0.476152813,3.454542014,1.82694467,-3.23772E-05,0.101375766,0,0,0
289,11007.87159,12/16/2010 15:44:53,3146.013755,7,1,-0.549993217,3.68152976,0.855395449,0.480739608,3.454542014,1.843835444,-3.24249E-05,0.101375766,0,0,0
290,11037.88661,12/16/2010 15:45:23,3176.028766,7,1,-0.550173163,3.679748058,0.855395449,0.485326363,3.454542014,1.860717624,-3.23772E-05,0.101375766,0,0,0
291,11067.90163,12/16/2010 15:45:53,3206.043787,7,1,-0.549993217,3.677966118,0.855395449,0.489913137,3.454542014,1.877591712,-6.48022E-05,0.101375766,0,0,0
292,11097.91663,12/16/2010 15:46:23,3236.058794,7,1,-0.549993217,3.676184177,0.855395449,0.494499949,3.454542014,1.894457709,-6.48022E-05,0.101375766,0,0,0
293,11127.93163,12/16/2010 15:46:53,3266.073786,7,1,-0.550173163,3.674240351,0.855395449,0.499086702,3.454542014,1.911315432,-6.47545E-05,0.101375766,0,0,0
294,11157.94664,12/16/2010 15:47:23,3296.0888,7,1,-0.550173163,3.672782421,0.855395449,0.503673451,3.454542014,1.92816522,-6.47545E-05,0.101375766,0,0,0
295,11187.96351,12/16/2010 15:47:53,3326.105669,7,1,-0.550173163,3.671000481,0.855395449,0.508260591,3.454542014,1.945008499,-6.48022E-05,0.101375766,0,0,0
296,11217.97679,12/16/2010 15:48:23,3356.118955,7,1,-0.55035311,3.66921854,0.855395449,0.512847096,3.454542014,1.961841619,-6.48022E-05,0.101375766,0,0,0
297,11247.9918,12/16/2010 15:48:53,3386.133959,7,1,-0.55035311,3.667760611,0.855395449,0.517433782,3.454542014,1.978667953,-3.23772E-05,0.101375766,0,0,0
298,11278.00682,12/16/2010 15:49:23,3416.148983,7,1,-0.550173163,3.66597867,0.855395449,0.522020609,3.454542014,1.995487179,-6.48022E-05,0.101375766,0,0,0
299,11308.0217,12/16/2010 15:49:54,3446.163862,7,1,-0.55035311,3.664520741,0.855395449,0.526607449,3.454542014,2.012299079,-3.23772E-05,0.101375766,0,0,0
300,11338.0368,12/16/2010 15:50:24,3476.178965,7,1,-0.550173163,3.662900925,0.855395449,0.531194465,3.454542014,2.02910438,-3.23772E-05,0.101375766,0,0,0
301,11368.05169,12/16/2010 15:50:54,3506.193847,7,1,-0.550173163,3.66128087,0.855395449,0.5357814,3.454542014,2.045902188,-3.24249E-05,0.101375766,0,0,0
302,11398.06672,12/16/2010 15:51:24,3536.208876,7,1,-0.550173163,3.659661055,0.855395449,0.540368484,3.454542014,2.062693327,-6.48022E-05,0.101375766,0,0,0
303,11428.08171,12/16/2010 15:51:54,3566.223873,7,1,-0.549813271,3.658203125,0.855395449,0.544955385,3.454542014,2.079476747,-6.48022E-05,0.101375766,0,0,0
304,11458.09672,12/16/2010 15:52:24,3596.238876,7,1,-0.55035311,3.656583071,0.855395449,0.549542158,3.454542014,2.096252773,-3.24249E-05,0.101375766,0,0,0
305,11488.11173,12/16/2010 15:52:54,3626.253894,7,1,-0.550173163,3.655125141,0.855395449,0.554128904,3.454542014,2.113021777,-6.48022E-05,0.101375766,0,0,0
306,11518.12674,12/16/2010 15:53:24,3656.268896,7,1,-0.550173163,3.653829336,0.855395449,0.558715575,3.454542014,2.129783614,0,0.101375766,0,0,0
307,11548.14176,12/16/2010 15:53:54,3686.283918,7,1,-0.549993217,3.652209282,0.855395449,0.56330235,3.454542014,2.146538995,-3.24249E-05,0.101375766,0,0,0
308,11578.15675,12/16/2010 15:54:24,3716.29891,7,1,-0.550173163,3.650751352,0.855395449,0.567889137,3.454542014,2.163287513,-6.48022E-05,0.101375766,0,0,0
309,11608.17178,12/16/2010 15:54:54,3746.313937,7,1,-0.549993217,3.64896965,0.855395449,0.572475948,3.454542014,2.180029279,-6.47545E-05,0.101375766,0,0,0
310,11638.18677,12/16/2010 15:55:24,3776.328934,7,1,-0.549993217,3.647835493,0.855395449,0.577062619,3.454542014,2.196763408,3.23772E-05,0.101375766,0,0,0
311,11668.20171,12/16/2010 15:55:54,3806.343875,7,1,-0.550173163,3.646215677,0.855395449,0.581649262,3.454542014,2.213490879,-6.48022E-05,0.101375766,0,0,0
312,11698.21689,12/16/2010 15:56:24,3836.359048,7,1,-0.550173163,3.644757748,0.855395449,0.586235738,3.454542014,2.230211025,-3.24249E-05,0.101375766,0,0,0
313,11728.23189,12/16/2010 15:56:54,3866.374056,7,1,-0.550173163,3.643299818,0.855395449,0.590822146,3.454542014,2.246924202,-6.48022E-05,0.101375766,0,0,0
314,11758.24678,12/16/2010 15:57:24,3896.388941,7,1,-0.550173163,3.641841888,0.855395449,0.595408627,3.454542014,2.263630955,0,0.101375766,0,0,0
315,11788.26369,12/16/2010 15:57:54,3926.405849,7,1,-0.550173163,3.640383959,0.855395449,0.59999534,3.454542014,2.28033172,-3.24249E-05,0.101375766,0,0,0
316,11818.27684,12/16/2010 15:58:24,3956.419006,7,1,-0.549813271,3.638764143,0.855395449,0.604581518,3.454542014,2.297023623,-3.23772E-05,0.101375766,0,0,0
317,11848.29179,12/16/2010 15:58:54,3986.433954,7,1,-0.550173163,3.637306213,0.855395449,0.609167877,3.454542014,2.31370917,-3.23772E-05,0.101375766,0,0,0
318,11878.3096,12/16/2010 15:59:24,4016.451765,7,1,-0.550173163,3.635848284,0.855395449,0.613754768,3.454542014,2.330389627,-3.23772E-05,0.101375766,0,0,0
319,11908.32184,12/16/2010 15:59:54,4046.464002,7,1,-0.549993217,3.634390354,0.855395449,0.618340828,3.454542014,2.34705994,0,0.101375766,0,0,0
320,11938.33683,12/16/2010 16:00:24,4076.47899,7,1,-0.550173163,3.632608414,0.855395449,0.622927295,3.454542014,2.363724581,-3.23772E-05,0.101375766,0,0,0
321,11968.35184,12/16/2010 16:00:54,4106.494004,7,1,-0.549993217,3.630988598,0.855395449,0.627513737,3.454542014,2.38038201,-6.47545E-05,0.101375766,0,0,0
322,11998.36685,12/16/2010 16:01:24,4136.509014,7,1,-0.550173163,3.629368544,0.855395449,0.632100212,3.454542014,2.397032226,-0.000129604,0.101375766,0,0,0
323,12028.38214,12/16/2010 16:01:54,4166.524303,7,1,-0.550173163,3.627910614,0.855395449,0.636686685,3.454542014,2.413674942,-3.24249E-05,0.101375766,0,0,0
324,12058.39688,12/16/2010 16:02:24,4196.539041,7,1,-0.55035311,3.625966787,0.855395449,0.64127313,3.454542014,2.430310158,-9.71794E-05,0.101375766,0,0,0
325,12088.41188,12/16/2010 16:02:54,4226.554044,7,1,-0.550173163,3.624508858,0.855395449,0.64585957,3.454542014,2.446937701,-3.23772E-05,0.101375766,0,0,0
326,12118.42689,12/16/2010 16:03:24,4256.569053,7,1,-0.550173163,3.622726917,0.855395449,0.650446017,3.454542014,2.46355754,-9.71794E-05,0.101375766,0,0,0
327,12148.44194,12/16/2010 16:03:54,4286.5841,7,1,-0.549993217,3.621268988,0.855395449,0.655032529,3.454542014,2.480169759,-3.23772E-05,0.101375766,0,0,0
328,12178.45692,12/16/2010 16:04:24,4316.599082,7,1,-0.550173163,3.619325161,0.855395449,0.659619007,3.454542014,2.49677383,0,0.101375766,0,0,0
